"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-11","0.00",,"86","94",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-12",,,"75",,"70"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-13","0.00",,"78",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-14","0.00",,"83","90","73"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-15","0.00",,"86","94",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-16","0.00",,"87",,"78"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-17","0.00",,"88","96",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-18","0.00",,"90","98","82"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-19","0.00",,"90","98","83"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-20","0.00",,"84","92","80"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-21",,,"85","94","80"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-22",,,"73","76",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-23","0.00",,"81",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-24","0.00",,"86",,"74"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-25","0.00",,"84","91",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-26",,,"78",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-27",,,"69",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-28","0.00",,"74",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-29","0.00",,"80","90",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-30","0.00",,"83",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-08-31","0.00",,"84","94",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-01","0.00",,"85",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-02","0.00",,"77","92",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-03","0.00",,"85",,"72"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-04",,,"84",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-05","0.00",,"86",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-06",,,"82","93",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-07",,,"83","92",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-08",,,"75","85","68"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-09",,,"79","88","72"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-10","0.00",,"83","92",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-11",,,"82",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-12","0.00",,"82",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-13","0.00",,"77",,"66"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-14","0.00",,"81","91",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-15","0.00",,"82","92","73"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-16",,,"80",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-17","0.00",,"83","93",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-18","0.00",,"83",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-19","0.00",,"83","95",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-20","0.00",,"83","94",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-21","0.00",,"76",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-22","0.00",,"80","92","70"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-23",,,"82",,"70"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-24","0.00",,"83","92",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-25","0.00",,"82","94","71"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-26",,,"80","96",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-27","0.00",,"76",,"68"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-28",,,"77","90",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-29","0.00",,"69","77",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-09-30",,,"75",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-05","0.00",,"72","79",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-06","0.00",,"76",,"63"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-07",,,"72","82","66"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-08",,,"69",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-09","0.00",,"77","88","61"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-11","0.00",,"74","85",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-12","0.00",,"67",,"60"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-13",,,"71",,"58"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-14","0.00",,"72",,"60"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-15","0.00",,"71","85",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-16",,,"68","77",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-17","0.00",,"67",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-18","0.00",,"67",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-19","0.00",,"69",,"56"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-20",,,"63",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-21",,,"61",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-22","0.00",,"64","73","58"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-23",,,"69",,"58"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-24","0.00",,"68","78","54"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-25","0.00",,"67","79","54"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-26","0.00",,"63",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-27","0.00",,"63","81",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-28","0.00",,"65","78","54"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-29","0.00",,"64","80","54"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-30","0.00",,"63","76","41"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-10-31","0.00",,"60",,"51"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-01","0.00",,"63","81",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-02","0.00",,"64","81","51"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-03","0.00",,"65",,"50"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-04","0.00",,"63","81","51"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-05","0.00",,"64",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-06",,,"62",,"49"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-07","0.00",,"64",,"50"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-08",,,"62",,"51"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-09",,,"55","59",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-10","0.35",,"59","72","47"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-11","0.00",,"60","75","45"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-12","0.00",,"58","78",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-13",,,"61","77","43"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-14","0.00",,"57","76","45"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-15","0.00",,"58","73",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-16","0.00",,"63","76",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-17","0.00",,"57",,"46"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-18","0.00",,"58",,"43"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-19","0.00",,"59","77","44"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-20","0.00",,"61",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-21","0.00",,"56",,"47"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-22",,,"59",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-23",,,"58",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-24","0.00",,"58",,"44"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-25",,,"53",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-26","0.16",,"55","65","50"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-27","0.00",,"56",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-28","0.00",,"56","65","46"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-29","0.00",,"55",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-11-30","0.00",,"52","70",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-01","0.00",,"55",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-02","0.00",,"50",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-03",,,"53","61","41"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-04","0.00",,"54",,"44"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-05",,,"51",,"45"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-06",,,"54","65",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-07","0.00",,"52",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-08",,,"55",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-09",,,"55",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-10",,,"56",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-11",,,"53","59","48"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-12","0.00",,"55",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-13","0.00",,"53","58",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-14","0.00",,"49","63",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-15","0.00",,"52",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-16","0.00",,"52",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-17","0.00",,"51",,"40"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-18",,,"53",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-19",,,"49",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-20",,,"50",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-21",,,"52",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-22",,,"49",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-23","0.00",,"49",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-24","0.00",,"50","67","37"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-25","0.00",,"50",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-26","0.00",,"46",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-27","0.00",,"48","56",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-28",,,"47",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-29",,,"46","56",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-30","0.00",,"42","58",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1997-12-31",,,"46",,"34"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-01","0.00",,"46",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-02","0.00",,"47","72","34"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-03","0.00",,"47","59","36"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-04","0.00",,"51","69",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-05","0.00",,"53","70","40"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-06","0.00",,"56","63",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-07",,,"53","56","49"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-08","0.00",,"54",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-09","0.00",,"52","66","41"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-10","0.00",,"51",,"41"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-11","0.00",,"52","65",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-12",,,"48",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-13",,,"48","62",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-14",,,"46",,"42"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-15",,,"42",,"36"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-16",,,"50","61",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-17",,,"49",,"33"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-18","0.00",,"46","62","35"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-19","0.00",,"47",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-20",,,"46","58",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-21",,,"43","62","34"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-22","0.00",,"51","65","38"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-23","0.00",,"52","67",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-24","0.00",,"46","63","36"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-25","0.00",,"49","67","36"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-26",,,"50",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-27","0.00",,"50",,"36"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-28",,,"54",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-29","0.00",,"56",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-30",,,"53",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-01-31",,,"52",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-01",,,"50",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-02",,,"53",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-03",,,"51",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-04","0.00",,"52",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-05","0.00",,"52",,"37"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-06","0.00",,"54",,"38"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-07","0.00",,"54","71","37"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-08","0.00",,"52","69","38"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-09","0.00",,"53",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-10",,,"59",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-11","0.00",,"61","74",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-12","0.00",,"60","74","47"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-13","0.00",,"63",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-14",,,"55","63",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-15",,,"53",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-16",,,"59",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-17","0.04",,"52","62",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-18","0.71",,"45",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-19","0.00",,"55",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-20","0.00",,"55",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-21","0.00",,"52","70","41"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-23",,,"50",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-24",,,"47",,"45"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-25",,,"49","59",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-26","0.00",,"54","67",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-27","0.00",,"56","68",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-02-28","0.00",,"58",,"46"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-01","0.00",,"58","69","49"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-02","0.00",,"59",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-03",,,"54","57",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-04",,,"57",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-05","0.00",,"55",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-06",,,"58",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-07","0.00",,"59",,"44"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-08","0.00",,"52",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-09","0.00",,"56","71","47"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-10","0.00",,"61","74",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-11",,,"56",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-12",,,"54","58","51"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-13",,,"55","67","48"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-14",,,"59","72",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-15","0.00",,"66","77",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-16",,,"63","78","52"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-17",,,"59",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-18","0.00",,"63","74",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-19","0.04",,"58",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-20",,,"57",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-21","0.00",,"66","78",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-22","0.00",,"66","78",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-23","0.00",,"69",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-24","0.00",,"61","78",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-25","0.00",,"65","81","47"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-26","0.00",,"63",,"49"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-27",,,"73","85",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-28","0.00",,"67",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-29","0.00",,"68",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-30","0.00",,"67",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-03-31","0.00",,"69",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-01","0.00",,"72",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-02",,,"73",,"63"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-03","0.00",,"73","83",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-04","0.00",,"70","80",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-05",,,"69",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-06","0.00",,"76",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-07",,,"74",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-08",,,"61",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-09",,,"61",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-10","0.00",,"69",,"52"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-11","0.00",,"70","83",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-12","0.00",,"73",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-13","0.00",,"71",,"56"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-14","0.00",,"74",,"56"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-15","0.00",,"77","90","60"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-16","0.00",,"72","90",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-17","0.00",,"81","94","62"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-18",,,"86","96",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-19","0.00",,"85",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-21","0.00",,"79","92","68"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-22","0.00",,"81",,"68"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-23","0.00",,"83","96","71"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-24","0.00",,"85","97",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-25",,,"73","90",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-26",,,"74",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-27","0.00",,"76",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-28","0.00",,"76","93",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-29","0.00",,"81",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-04-30","0.00",,"78",,"64"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-01","0.00",,"81",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-02",,,"75",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-03","0.00",,"77","89",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-04","0.00",,"80",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-05","0.00",,"81","93",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-06","0.00",,"73","81","61"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-07",,,"72","88",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-08",,,"64","71","59"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-09","0.00",,"75","87","56"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-10","0.00",,"77",,"60"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-11","0.00",,"80",,"64"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-12","0.00",,"83",,"69"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-13","0.00",,"84","98",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-14","0.00",,"85","100","72"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-15","0.00",,"87","101","70"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-16","0.00",,"92","103",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-17","0.00",,"89",,"79"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-18","0.00",,"87","100",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-19","0.00",,"83",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-20","0.00",,"89","103","69"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-21",,,"95",,"73"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-22","0.00",,"88","103",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-23","0.00",,"85","107",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-24","0.00",,"87",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-25","0.00",,"95","109",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-26","0.00",,"92","106",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-27","0.00",,"96",,"73"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-28","0.00",,"88","101",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-29","0.00",,"86","101","71"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-30","0.00",,"89","103","70"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1998-05-31","0.00",,"87",,"73"
